1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
271	-0.693882	15.260000	18.336121	0.000125	3.2
272	-0.693882	15.250000	18.341180	0.000272	3.3
273	-0.693882	16.250000	17.848799	0.000126	3.6
274	-0.693883	17.250000	17.382164	0.000122	3.9
275	-0.693883	17.240000	17.386709	0.000231	3.4
276	-0.693883	17.230000	17.391257	0.000272	3.3
277	-0.693883	18.230000	16.947942	0.000125	3.7
278	-0.693883	19.230000	16.526666	0.000121	3.5
279	-0.693883	19.220000	16.530775	0.000225	3.5
280	-0.693883	19.210000	16.534886	0.000122	3.3
281	-0.693883	20.210000	16.133651	0.000272	3.7
282	-0.693884	21.210000	15.751428	0.000221	3.6
283	-0.693884	22.210000	15.386896	0.000124	3.2
284	-0.693884	23.210000	15.038855	0.000120	4.1
285	-0.693884	23.200000	15.042257	0.000269	3.5
286	-0.693884	24.200000	14.709464	0.000219	3.2
287	-0.693884	25.200000	14.391077	0.000122	3.5
288	-0.693884	26.200000	14.086181	0.000119	3.3
289	-0.693884	26.190000	14.089166	0.000116	3.3
290	-0.693884	26.180000	14.092153	0.000290	3.2
291	-0.693884	27.180000	13.799663	0.000122	3.8
292	-0.693884	28.180000	13.519068	0.000118	3.4
293	-0.693884	28.170000	13.521817	0.000205	3.0
294	-0.693885	29.170000	13.252297	0.000120	3.0
295	-0.693885	30.170000	12.993312	0.000273	3.2
296	-0.693885	31.170000	12.744255	0.000205	3.3
297	-0.693885	32.170000	12.504566	0.000121	3.5
298	-0.693885	33.170000	12.273726	0.000118	3.3
299	-0.693885	33.160000	12.275993	0.000195	3.3
300	-0.693885	34.160000	12.053440	0.000278	3.3
301	-0.693885	35.160000	11.838813	0.000119	3.5
302	-0.693885	36.160000	11.631696	0.000196	3.3
303	-0.693885	37.160000	11.431702	0.000121	3.3
304	-0.693885	38.160000	11.238468	0.000273	3.0
305	-0.693885	39.160000	11.051658	0.000198	3.0
306	-0.693885	40.160000	10.870957	0.000121	3.4
307	-0.693885	41.160000	10.696071	0.000118	3.4
308	-0.693885	41.150000	10.697792	0.000190	3.6
309	-0.693885	42.150000	10.528389	0.000276	4.0
310	-0.693885	43.150000	10.364267	0.000190	3.3
311	-0.693885	44.150000	10.205184	0.000123	3.4
312	-0.693885	45.150000	10.050911	0.000120	3.1
313	-0.693886	45.140000	10.052431	0.000184	3.2
314	-0.693885	46.140000	9.902707	0.000279	3.1
315	-0.693885	47.140000	9.757378	0.000121	3.7
316	-0.693885	48.140000	9.616253	0.000186	3.7
317	-0.693886	49.140000	9.479153	0.000122	3.2
318	-0.693886	50.140000	9.345906	0.000119	3.4
319	-0.693886	50.130000	9.347220	0.000277	4.1
320	-0.693886	51.130000	9.217631	0.000122	4.0
321	-0.693886	52.130000	9.091587	0.000182	3.5
322	-0.693886	53.130000	8.968943	0.000123	3.3
323	-0.693886	54.130000	8.849564	0.000275	3.2
324	-0.693886	55.130000	8.733321	0.000185	4.1
325	-0.693886	56.130000	8.620093	0.000123	3.6
326	-0.693886	57.130000	8.509763	0.000178	3.2
327	-0.693886	58.130000	8.402221	0.000124	3.4
328	-0.693886	59.130000	8.297364	0.000276	2.9
329	-0.693886	60.130000	8.195091	0.000181	2.7
330	-0.693886	61.130000	8.095309	0.000123	2.0
331	-0.693886	62.130000	7.997928	0.000121	2.6
332	-0.693886	62.120000	7.998890	0.000177	4.0
333	-0.693886	63.120000	7.903801	0.000278	4.0
334	-0.693886	64.120000	7.810946	0.000178	3.9
335	-0.693886	65.120000	7.720248	0.000124	4.0
336	-0.693886	66.120000	7.631632	0.000121	3.7
337	-0.693886	66.110000	7.632508	0.000175	3.8
338	-0.693886	67.110000	7.545883	0.000278	3.9
339	-0.693886	68.110000	7.461203	0.000176	5.1
340	-0.693886	69.110000	7.378402	0.000124	4.0
341	-0.693886	70.110000	7.297418	0.000170	4.1
342	-0.693886	71.110000	7.218193	0.000125	3.7
343	-0.693886	72.110000	7.140670	0.000279	3.8
344	-0.693886	72.100000	7.141437	0.000174	4.2
345	-0.693886	73.100000	7.065545	0.000125	3.1
346	-0.693886	74.100000	6.991249	0.000169	3.8
347	-0.693886	75.100000	6.918499	0.000280	9.2
348	-0.693886	76.100000	6.847248	0.000170	1.9
349	-0.693886	77.100000	6.777449	0.000127	1.7
350	-0.693886	78.100000	6.709059	0.000124	1.8
351	-0.693886	78.090000	6.709736	0.000169	1.6
352	-0.693886	79.090000	6.642699	0.000280	2.4
353	-0.693886	80.090000	6.576988	0.000170	4.0
354	-0.693886	81.090000	6.512565	0.000127	6.8
355	-0.693886	82.090000	6.449391	0.000124	5.8
356	-0.693886	82.080000	6.450017	0.000168	5.2
357	-0.693886	83.080000	6.388045	0.000280	5.1
358	-0.693886	84.080000	6.327253	0.000169	5.9
359	-0.693886	85.080000	6.267607	0.000126	5.9
360	-0.693886	86.080000	6.209075	0.000165	6.7
361	-0.693886	87.080000	6.151626	0.000127	5.2
362	-0.693886	88.080000	6.095231	0.000279	5.8
363	-0.693886	88.070000	6.095789	0.000169	6.1
364	-0.693886	89.070000	6.040408	0.000126	2.1
365	-0.693886	90.070000	5.986025	0.000165	1.9
366	-0.693886	91.070000	5.932611	0.000127	4.0
367	-0.693886	92.070000	5.880143	0.000267	2.1
368	-0.693886	93.070000	5.828594	0.000128	1.8
369	-0.693886	94.070000	5.777942	0.000163	2.2
370	-0.693886	95.070000	5.728162	0.000128	2.3
371	-0.693887	96.070000	5.679233	0.000126	1.2
372	-0.693886	96.060000	5.679718	0.000267	1.2
373	-0.693886	97.060000	5.631609	0.000127	2.4
374	-0.693886	98.060000	5.584308	0.000163	1.3
375	-0.693887	99.060000	5.537796	0.000128	1.1
376	-0.693887	100.060000	5.492052	0.000160	1.1
377	-0.693886	101.060000	5.447057	0.000283	1.6
378	-0.693887	102.060000	5.402793	0.000162	2.3
379	-0.693887	103.060000	5.359244	0.000129	1.6
380	-0.693887	104.060000	5.316390	0.000127	1.3
381	-0.693887	104.050000	5.316815	0.000161	1.1
382	-0.693887	105.050000	5.274635	0.000282	1.5
383	-0.693887	106.050000	5.233119	0.000162	4.3
384	-0.693887	107.050000	5.192251	0.000128	5.2
385	-0.693887	108.050000	5.152017	0.000159	5.8
386	-0.693887	109.050000	5.112401	0.000129	4.6
387	-0.693887	110.050000	5.073390	0.000265	5.2
388	-0.693887	111.050000	5.034970	0.000129	4.2
389	-0.693887	112.050000	4.997127	0.000158	4.1
390	-0.693887	113.050000	4.959849	0.000130	4.6
391	-0.693887	114.050000	4.923123	0.000128	2.9
392	-0.693887	114.040000	4.923488	0.000265	1.9
393	-0.693887	115.040000	4.887296	0.000157	1.4
394	-0.693887	115.030000	4.887655	0.000131	1.6
395	-0.693887	116.030000	4.851987	0.000129	4.9
396	-0.693887	116.020000	4.852341	0.000157	5.4
397	-0.693887	117.020000	4.817184	0.000283	5.9
398	-0.693887	118.020000	4.782533	0.000158	4.3
399	-0.693887	119.020000	4.748377	0.000130	5.2
400	-0.693887	120.020000	4.714705	0.000156	4.0
401	-0.693887	121.020000	4.681508	0.000283	4.2
402	-0.693887	122.020000	4.648775	0.000157	3.4
403	-0.693887	123.020000	4.616496	0.000131	4.5
