1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
288	-0.693884	26.200000	14.086181	0.000119	1.1
289	-0.693884	26.190000	14.089166	0.000116	1.1
290	-0.693884	26.180000	14.092153	0.000290	1.1
291	-0.693884	27.180000	13.799663	0.000122	1.1
292	-0.693884	28.180000	13.519068	0.000118	1.1
293	-0.693884	28.170000	13.521817	0.000205	1.1
294	-0.693885	29.170000	13.252297	0.000120	1.1
295	-0.693885	30.170000	12.993312	0.000273	1.0
296	-0.693885	31.170000	12.744255	0.000205	1.0
297	-0.693885	32.170000	12.504566	0.000121	1.0
298	-0.693885	33.170000	12.273726	0.000118	1.0
299	-0.693885	33.160000	12.275993	0.000195	1.1
300	-0.693885	34.160000	12.053440	0.000278	1.1
301	-0.693885	35.160000	11.838813	0.000119	1.1
302	-0.693885	36.160000	11.631696	0.000196	1.1
303	-0.693885	37.160000	11.431702	0.000121	1.1
304	-0.693885	38.160000	11.238468	0.000273	1.2
305	-0.693885	39.160000	11.051658	0.000198	1.1
306	-0.693885	40.160000	10.870957	0.000121	1.1
307	-0.693885	41.160000	10.696071	0.000118	1.0
308	-0.693885	41.150000	10.697792	0.000190	1.1
309	-0.693885	42.150000	10.528389	0.000276	1.1
310	-0.693885	43.150000	10.364267	0.000190	1.1
311	-0.693885	44.150000	10.205184	0.000123	1.1
312	-0.693885	45.150000	10.050911	0.000120	1.1
313	-0.693886	45.140000	10.052431	0.000184	1.1
314	-0.693885	46.140000	9.902707	0.000279	1.1
315	-0.693885	47.140000	9.757378	0.000121	1.0
316	-0.693885	48.140000	9.616253	0.000186	1.0
317	-0.693886	49.140000	9.479153	0.000122	1.1
318	-0.693886	50.140000	9.345906	0.000119	1.1
319	-0.693886	50.130000	9.347220	0.000277	1.1
320	-0.693886	51.130000	9.217631	0.000122	1.1
321	-0.693886	52.130000	9.091587	0.000182	1.0
322	-0.693886	53.130000	8.968943	0.000123	1.1
323	-0.693886	54.130000	8.849564	0.000275	1.1
324	-0.693886	55.130000	8.733321	0.000185	1.1
325	-0.693886	56.130000	8.620093	0.000123	1.1
326	-0.693886	57.130000	8.509763	0.000178	1.1
327	-0.693886	58.130000	8.402221	0.000124	1.1
328	-0.693886	59.130000	8.297364	0.000276	1.0
329	-0.693886	60.130000	8.195091	0.000181	1.0
330	-0.693886	61.130000	8.095309	0.000123	1.1
331	-0.693886	62.130000	7.997928	0.000121	1.1
332	-0.693886	62.120000	7.998890	0.000177	1.1
333	-0.693886	63.120000	7.903801	0.000278	1.1
334	-0.693886	64.120000	7.810946	0.000178	1.1
335	-0.693886	65.120000	7.720248	0.000124	1.1
336	-0.693886	66.120000	7.631632	0.000121	1.1
337	-0.693886	66.110000	7.632508	0.000175	1.1
338	-0.693886	67.110000	7.545883	0.000278	1.1
339	-0.693886	68.110000	7.461203	0.000176	1.1
340	-0.693886	69.110000	7.378402	0.000124	1.1
341	-0.693886	70.110000	7.297418	0.000170	1.1
342	-0.693886	71.110000	7.218193	0.000125	1.1
343	-0.693886	72.110000	7.140670	0.000279	1.1
344	-0.693886	72.100000	7.141437	0.000174	1.1
345	-0.693886	73.100000	7.065545	0.000125	1.1
346	-0.693886	74.100000	6.991249	0.000169	1.1
347	-0.693886	75.100000	6.918499	0.000280	1.1
348	-0.693886	76.100000	6.847248	0.000170	1.1
349	-0.693886	77.100000	6.777449	0.000127	1.1
350	-0.693886	78.100000	6.709059	0.000124	1.1
351	-0.693886	78.090000	6.709736	0.000169	1.1
352	-0.693886	79.090000	6.642699	0.000280	1.1
353	-0.693886	80.090000	6.576988	0.000170	1.1
354	-0.693886	81.090000	6.512565	0.000127	1.1
355	-0.693886	82.090000	6.449391	0.000124	1.2
356	-0.693886	82.080000	6.450017	0.000168	1.1
357	-0.693886	83.080000	6.388045	0.000280	1.1
358	-0.693886	84.080000	6.327253	0.000169	1.1
359	-0.693886	85.080000	6.267607	0.000126	1.1
360	-0.693886	86.080000	6.209075	0.000165	1.0
361	-0.693886	87.080000	6.151626	0.000127	1.1
362	-0.693886	88.080000	6.095231	0.000279	1.0
363	-0.693886	88.070000	6.095789	0.000169	1.1
364	-0.693886	89.070000	6.040408	0.000126	1.1
365	-0.693886	90.070000	5.986025	0.000165	1.1
366	-0.693886	91.070000	5.932611	0.000127	1.0
367	-0.693886	92.070000	5.880143	0.000267	1.1
368	-0.693886	93.070000	5.828594	0.000128	1.0
369	-0.693886	94.070000	5.777942	0.000163	1.0
370	-0.693886	95.070000	5.728162	0.000128	1.1
371	-0.693887	96.070000	5.679233	0.000126	1.1
372	-0.693886	96.060000	5.679718	0.000267	1.1
373	-0.693886	97.060000	5.631609	0.000127	1.0
374	-0.693886	98.060000	5.584308	0.000163	1.1
375	-0.693887	99.060000	5.537796	0.000128	1.1
376	-0.693887	100.060000	5.492052	0.000160	1.1
377	-0.693886	101.060000	5.447057	0.000283	1.1
378	-0.693887	102.060000	5.402793	0.000162	1.0
379	-0.693887	103.060000	5.359244	0.000129	1.1
380	-0.693887	104.060000	5.316390	0.000127	1.0
381	-0.693887	104.050000	5.316815	0.000161	1.1
382	-0.693887	105.050000	5.274635	0.000282	1.0
383	-0.693887	106.050000	5.233119	0.000162	1.1
384	-0.693887	107.050000	5.192251	0.000128	1.1
385	-0.693887	108.050000	5.152017	0.000159	1.1
386	-0.693887	109.050000	5.112401	0.000129	1.1
387	-0.693887	110.050000	5.073390	0.000265	1.1
388	-0.693887	111.050000	5.034970	0.000129	1.1
389	-0.693887	112.050000	4.997127	0.000158	1.1
390	-0.693887	113.050000	4.959849	0.000130	1.1
391	-0.693887	114.050000	4.923123	0.000128	1.1
392	-0.693887	114.040000	4.923488	0.000265	1.1
393	-0.693887	115.040000	4.887296	0.000157	1.1
394	-0.693887	115.030000	4.887655	0.000131	1.1
395	-0.693887	116.030000	4.851987	0.000129	1.1
396	-0.693887	116.020000	4.852341	0.000157	1.1
397	-0.693887	117.020000	4.817184	0.000283	1.1
398	-0.693887	118.020000	4.782533	0.000158	1.0
399	-0.693887	119.020000	4.748377	0.000130	1.1
400	-0.693887	120.020000	4.714705	0.000156	1.1
401	-0.693887	121.020000	4.681508	0.000283	1.1
402	-0.693887	122.020000	4.648775	0.000157	1.0
403	-0.693887	123.020000	4.616496	0.000131	1.0
404	-0.694507	124.020000	4.584663	0.000151	1.1
405	-0.694507	125.020000	4.553265	0.000132	1.0
406	-0.694507	126.020000	4.522295	0.000149	1.1
407	-0.694507	127.020000	4.491743	0.000290	1.0
408	-0.694507	128.020000	4.461601	0.000151	1.1
409	-0.694507	129.020000	4.431861	0.000133	1.0
410	-0.694507	130.020000	4.402515	0.000149	1.0
411	-0.694507	131.020000	4.373555	0.000133	1.1
412	-0.694507	132.020000	4.344973	0.000288	1.0
413	-0.694507	132.010000	4.345257	0.000153	1.1
414	-0.694507	133.010000	4.317043	0.000131	1.0
415	-0.694507	134.010000	4.289193	0.000151	1.0
416	-0.694507	135.010000	4.261700	0.000131	1.0
417	-0.694507	136.010000	4.234557	0.000265	1.0
418	-0.694507	137.010000	4.207757	0.000132	1.0
419	-0.694507	138.010000	4.181295	0.000151	1.0
420	-0.694507	139.010000	4.155164	0.000132	1.0
421	-0.694507	140.010000	4.129357	0.000149	1.0
422	-0.694507	141.010000	4.103869	0.000289	1.0
423	-0.694507	142.010000	4.078693	0.000151	1.1
424	-0.694507	143.010000	4.053825	0.000132	1.0
425	-0.694507	144.010000	4.029257	0.000149	1.1
426	-0.694507	145.010000	4.004986	0.000133	1.0
427	-0.694507	146.010000	3.981006	0.000147	1.0
428	-0.694507	147.010000	3.957311	0.000290	1.0
429	-0.694507	148.010000	3.933896	0.000149	1.1
430	-0.694507	149.010000	3.910757	0.000133	1.0
431	-0.694507	150.010000	3.887888	0.000147	1.1
432	-0.694507	151.010000	3.865286	0.000133	1.1
433	-0.694507	152.010000	3.842944	0.000264	1.1
434	-0.694507	153.010000	3.820859	0.000133	1.1
435	-0.694507	154.010000	3.799027	0.000148	1.0
436	-0.694507	155.010000	3.777443	0.000134	1.1
437	-0.694507	156.010000	3.756103	0.000146	1.1
438	-0.694507	157.010000	3.735002	0.000290	1.1
439	-0.694507	158.010000	3.714138	0.000148	1.2
440	-0.694507	159.010000	3.693505	0.000134	1.1
441	-0.694507	160.010000	3.673100	0.000146	1.1
442	-0.694507	161.010000	3.652919	0.000134	1.1
443	-0.694507	162.010000	3.632959	0.000145	1.1
444	-0.694507	163.010000	3.613215	0.000290	1.1
445	-0.694507	164.010000	3.593686	0.000147	1.1
446	-0.694507	165.010000	3.574366	0.000134	1.1
447	-0.694507	166.010000	3.555252	0.000145	1.1
448	-0.694507	167.010000	3.536343	0.000135	1.1
449	-0.694507	168.010000	3.517633	0.000263	1.1
450	-0.694507	169.010000	3.499120	0.000135	1.1
451	-0.694507	170.010000	3.480801	0.000146	1.1
452	-0.694507	171.010000	3.462673	0.000135	1.1
453	-0.694507	172.010000	3.444732	0.000144	1.1
454	-0.694507	173.010000	3.426977	0.000290	1.2
455	-0.694507	174.010000	3.409403	0.000146	1.1
456	-0.694507	175.010000	3.392009	0.000135	1.0
457	-0.694507	176.010000	3.374792	0.000145	1.1
458	-0.694507	177.010000	3.357748	0.000135	1.1
459	-0.694507	178.010000	3.340876	0.000262	1.1
460	-0.694507	179.010000	3.324173	0.000135	1.1
461	-0.694507	180.010000	3.307635	0.000145	1.2
462	-0.694507	181.010000	3.291262	0.000135	1.1
463	-0.694507	182.010000	3.275049	0.000144	1.1
464	-0.694507	183.010000	3.258996	0.000290	1.1
465	-0.694507	184.010000	3.243099	0.000145	1.1
466	-0.694507	185.010000	3.227357	0.000135	1.0
467	-0.694507	186.010000	3.211766	0.000144	1.0
468	-0.694507	187.010000	3.196326	0.000135	1.1
469	-0.694507	188.010000	3.181033	0.000143	1.1
470	-0.694507	189.010000	3.165886	0.000291	1.1
471	-0.694507	190.010000	3.150883	0.000145	1.2
472	-0.694507	191.010000	3.136021	0.000135	1.1
473	-0.694507	192.010000	3.121298	0.000143	1.1
474	-0.694507	193.010000	3.106714	0.000136	1.1
475	-0.694507	194.010000	3.092264	0.000262	1.1
476	-0.694507	195.010000	3.077949	0.000142	1.0
477	-0.694507	196.010000	3.063766	0.000137	1.0
478	-0.694507	197.010000	3.049712	0.000141	1.0
479	-0.694507	198.010000	3.035787	0.000137	1.0
480	-0.694507	199.010000	3.021989	0.000290	1.1
481	-0.694507	199.000000	3.022126	0.000144	1.1
482	-0.694507	200.000000	3.008451	0.000142	1.1
483	-0.694507	199.990000	3.008588	0.000137	1.1
484	-0.694507	200.990000	2.995035	0.000141	1.1
485	-0.694507	201.990000	2.981603	0.000291	1.1
486	-0.694507	202.990000	2.968292	0.000142	1.1
487	-0.694507	203.990000	2.955099	0.000137	1.1
488	-0.694507	204.990000	2.942023	0.000141	1.1
489	-0.694507	205.990000	2.929062	0.000137	1.0
490	-0.694507	206.990000	2.916215	0.000261	1.1
491	-0.694507	207.990000	2.903479	0.000137	1.1
492	-0.694507	208.990000	2.890855	0.000142	1.2
493	-0.694507	209.990000	2.878340	0.000137	1.1
494	-0.694507	210.990000	2.865933	0.000141	1.1
495	-0.694507	211.990000	2.853632	0.000291	1.1
496	-0.694507	212.990000	2.841437	0.000142	1.0
497	-0.694507	213.990000	2.829345	0.000137	1.1
498	-0.694507	214.990000	2.817356	0.000141	1.1
499	-0.694507	215.990000	2.805468	0.000137	1.1
500	-0.694507	216.990000	2.793679	0.000140	1.1
501	-0.694507	217.990000	2.781990	0.000291	1.1
502	-0.694507	218.990000	2.770398	0.000142	1.1
503	-0.694507	219.990000	2.758902	0.000137	1.1
504	-0.694507	220.990000	2.747501	0.000141	1.1
505	-0.694507	221.990000	2.736194	0.000137	1.1
506	-0.694507	222.990000	2.724980	0.000261	1.1
507	-0.694507	223.990000	2.713857	0.000140	1.1
508	-0.694507	224.990000	2.702824	0.000138	1.2
509	-0.694507	225.990000	2.691881	0.000139	1.1
510	-0.694507	226.990000	2.681026	0.000138	1.0
511	-0.694507	227.990000	2.670259	0.000260	1.1
